indexnum,lon_orig,lat_orig,lon_dest,lat_dest,tz,deptime5
5033002625,-82.32482899999999,29.651634,-82.551483,35.595058,America/New_York,1210
5033002625,-82.32482899999999,29.651634,-82.551483,35.595058,America/New_York,1385
5033002625,-82.32482899999999,29.651634,-82.551483,35.595058,America/New_York,990
5033002625,-82.32482899999999,29.651634,-82.551483,35.595058,America/New_York,790
5033002625,-82.32482899999999,29.651634,-82.551483,35.595058,America/New_York,160
5033002625,-82.32482899999999,29.651634,-82.551483,35.595058,America/New_York,360
5065003065,-94.79769899999999,29.301348,-86.526382,39.165325,America/Chicago,315
5065003065,-94.79769899999999,29.301348,-86.526382,39.165325,America/Chicago,1245
5065003065,-94.79769899999999,29.301348,-86.526382,39.165325,America/Chicago,65
5065003065,-94.79769899999999,29.301348,-86.526382,39.165325,America/Chicago,785
5065003065,-94.79769899999999,29.301348,-86.526382,39.165325,America/Chicago,920
5065003065,-94.79769899999999,29.301348,-86.526382,39.165325,America/Chicago,175
5065003065,-94.79769899999999,29.301348,-86.526382,39.165325,America/Chicago,560
5065003065,-94.79769899999999,29.301348,-86.526382,39.165325,America/Chicago,1110
5065004213,-94.79769899999999,29.301348,-81.263672,28.900545,America/Chicago,365
5065004213,-94.79769899999999,29.301348,-81.263672,28.900545,America/Chicago,765
5065004213,-94.79769899999999,29.301348,-81.263672,28.900545,America/Chicago,545
5065004213,-94.79769899999999,29.301348,-81.263672,28.900545,America/Chicago,75
5065004213,-94.79769899999999,29.301348,-81.263672,28.900545,America/Chicago,1195
5065004213,-94.79769899999999,29.301348,-81.263672,28.900545,America/Chicago,225
5065004213,-94.79769899999999,29.301348,-81.263672,28.900545,America/Chicago,890
5065004213,-94.79769899999999,29.301348,-81.263672,28.900545,America/Chicago,1225
5113003145,-81.187302,35.262081,-86.48080400000001,36.968521,America/New_York,280
5113003145,-81.187302,35.262081,-86.48080400000001,36.968521,America/New_York,110
5113003145,-81.187302,35.262081,-86.48080400000001,36.968521,America/New_York,1210
5113003145,-81.187302,35.262081,-86.48080400000001,36.968521,America/New_York,970
5113003145,-81.187302,35.262081,-86.48080400000001,36.968521,America/New_York,680
5113003145,-81.187302,35.262081,-86.48080400000001,36.968521,America/New_York,445
5113003145,-81.187302,35.262081,-86.48080400000001,36.968521,America/New_York,1170
5113003145,-81.187302,35.262081,-86.48080400000001,36.968521,America/New_York,490
5113005285,-81.187302,35.262081,-88.01329800000001,44.513317,America/New_York,1090
5113005285,-81.187302,35.262081,-88.01329800000001,44.513317,America/New_York,825
5113005285,-81.187302,35.262081,-88.01329800000001,44.513317,America/New_York,460
5113005285,-81.187302,35.262081,-88.01329800000001,44.513317,America/New_York,200
5113005285,-81.187302,35.262081,-88.01329800000001,44.513317,America/New_York,50
5113005285,-81.187302,35.262081,-88.01329800000001,44.513317,America/New_York,1295
5113005285,-81.187302,35.262081,-88.01329800000001,44.513317,America/New_York,955
5113005285,-81.187302,35.262081,-88.01329800000001,44.513317,America/New_York,585
5113007897,-81.187302,35.262081,-95.93450199999999,41.256538,America/New_York,705
5113007897,-81.187302,35.262081,-95.93450199999999,41.256538,America/New_York,865
5113007897,-81.187302,35.262081,-95.93450199999999,41.256538,America/New_York,25
5113007897,-81.187302,35.262081,-95.93450199999999,41.256538,America/New_York,1025
5113007897,-81.187302,35.262081,-95.93450199999999,41.256538,America/New_York,455
5113007897,-81.187302,35.262081,-95.93450199999999,41.256538,America/New_York,595
5113007897,-81.187302,35.262081,-95.93450199999999,41.256538,America/New_York,150
5113007905,-81.187302,35.262081,-117.65089,34.063343,America/New_York,1050
5113007905,-81.187302,35.262081,-117.65089,34.063343,America/New_York,360
5113007905,-81.187302,35.262081,-117.65089,34.063343,America/New_York,1425
5113007905,-81.187302,35.262081,-117.65089,34.063343,America/New_York,940
5113007905,-81.187302,35.262081,-117.65089,34.063343,America/New_York,240
5113007905,-81.187302,35.262081,-117.65089,34.063343,America/New_York,1275
5113007905,-81.187302,35.262081,-117.65089,34.063343,America/New_York,710
5113007905,-81.187302,35.262081,-117.65089,34.063343,America/New_York,620
5229009800,-97.03285200000001,47.925259,-76.147423,43.048122,America/Chicago,260
5229009800,-97.03285200000001,47.925259,-76.147423,43.048122,America/Chicago,1215
5229009800,-97.03285200000001,47.925259,-76.147423,43.048122,America/Chicago,365
5229009800,-97.03285200000001,47.925259,-76.147423,43.048122,America/Chicago,1170
5229009800,-97.03285200000001,47.925259,-76.147423,43.048122,America/Chicago,1015
5229009800,-97.03285200000001,47.925259,-76.147423,43.048122,America/Chicago,690
5229009800,-97.03285200000001,47.925259,-76.147423,43.048122,America/Chicago,1395
5229009800,-97.03285200000001,47.925259,-76.147423,43.048122,America/Chicago,625
5233002701,-98.34201,40.926395,-88.32006800000001,41.760586,America/Chicago,20
5233002701,-98.34201,40.926395,-88.32006800000001,41.760586,America/Chicago,1080
5233002701,-98.34201,40.926395,-88.32006800000001,41.760586,America/Chicago,1360
5233002701,-98.34201,40.926395,-88.32006800000001,41.760586,America/Chicago,765
5233002701,-98.34201,40.926395,-88.32006800000001,41.760586,America/Chicago,270
5233002701,-98.34201,40.926395,-88.32006800000001,41.760586,America/Chicago,1010
5233002701,-98.34201,40.926395,-88.32006800000001,41.760586,America/Chicago,490
5233009220,-98.34201,40.926395,-122.33207,47.606209,America/Chicago,705
5233009220,-98.34201,40.926395,-122.33207,47.606209,America/Chicago,1430
5233009220,-98.34201,40.926395,-122.33207,47.606209,America/Chicago,450
5233009220,-98.34201,40.926395,-122.33207,47.606209,America/Chicago,1350
5233009220,-98.34201,40.926395,-122.33207,47.606209,America/Chicago,940
5233009220,-98.34201,40.926395,-122.33207,47.606209,America/Chicago,220
5237007905,-108.55065,39.063869,-117.65089,34.063343,America/Denver,475
5237007905,-108.55065,39.063869,-117.65089,34.063343,America/Denver,845
5237007905,-108.55065,39.063869,-117.65089,34.063343,America/Denver,140
5237007905,-108.55065,39.063869,-117.65089,34.063343,America/Denver,585
5237007905,-108.55065,39.063869,-117.65089,34.063343,America/Denver,105
5237007905,-108.55065,39.063869,-117.65089,34.063343,America/Denver,1040
5237007905,-108.55065,39.063869,-117.65089,34.063343,America/Denver,1375
5237007905,-108.55065,39.063869,-117.65089,34.063343,America/Denver,805
5237008800,-108.55065,39.063869,-94.118538,36.33202,America/Denver,705
5237008800,-108.55065,39.063869,-94.118538,36.33202,America/Denver,1045
5237008800,-108.55065,39.063869,-94.118538,36.33202,America/Denver,960
5237008800,-108.55065,39.063869,-94.118538,36.33202,America/Denver,1205
5237008800,-108.55065,39.063869,-94.118538,36.33202,America/Denver,165
5237008800,-108.55065,39.063869,-94.118538,36.33202,America/Denver,455
5237008800,-108.55065,39.063869,-94.118538,36.33202,America/Denver,60
5237009540,-108.55065,39.063869,-72.58981300000001,42.101482,America/Denver,465
5237009540,-108.55065,39.063869,-72.58981300000001,42.101482,America/Denver,875
5237009540,-108.55065,39.063869,-72.58981300000001,42.101482,America/Denver,590
5237009540,-108.55065,39.063869,-72.58981300000001,42.101482,America/Denver,1035
5237009540,-108.55065,39.063869,-72.58981300000001,42.101482,America/Denver,0
5237009540,-108.55065,39.063869,-72.58981300000001,42.101482,America/Denver,165
5237009540,-108.55065,39.063869,-72.58981300000001,42.101482,America/Denver,1350
5237009540,-108.55065,39.063869,-72.58981300000001,42.101482,America/Denver,690
5245009328,-85.668083,42.96336,-93.750175,32.52515,America/Detroit,1355
5245009328,-85.668083,42.96336,-93.750175,32.52515,America/Detroit,0
5245009328,-85.668083,42.96336,-93.750175,32.52515,America/Detroit,620
5245009328,-85.668083,42.96336,-93.750175,32.52515,America/Detroit,975
5245009328,-85.668083,42.96336,-93.750175,32.52515,America/Detroit,120
5245009328,-85.668083,42.96336,-93.750175,32.52515,America/Detroit,1190
5245009328,-85.668083,42.96336,-93.750175,32.52515,America/Detroit,355
5245009328,-85.668083,42.96336,-93.750175,32.52515,America/Detroit,830
5273004133,-111.30077,47.505283,-84.191605,39.758949,America/Denver,90
5273004133,-111.30077,47.505283,-84.191605,39.758949,America/Denver,365
5273004133,-111.30077,47.505283,-84.191605,39.758949,America/Denver,940
5273004133,-111.30077,47.505283,-84.191605,39.758949,America/Denver,1055
5273004133,-111.30077,47.505283,-84.191605,39.758949,America/Denver,580
5273004133,-111.30077,47.505283,-84.191605,39.758949,America/Denver,730
5273004133,-111.30077,47.505283,-84.191605,39.758949,America/Denver,1335
5273004133,-111.30077,47.505283,-84.191605,39.758949,America/Denver,180
5273004741,-111.30077,47.505283,-96.78980300000001,46.877186,America/Denver,1430
5273004741,-111.30077,47.505283,-96.78980300000001,46.877186,America/Denver,650
5273004741,-111.30077,47.505283,-96.78980300000001,46.877186,America/Denver,770
5273004741,-111.30077,47.505283,-96.78980300000001,46.877186,America/Denver,1165
5273004741,-111.30077,47.505283,-96.78980300000001,46.877186,America/Denver,935
5273004741,-111.30077,47.505283,-96.78980300000001,46.877186,America/Denver,205
5273004741,-111.30077,47.505283,-96.78980300000001,46.877186,America/Denver,1220
5273005885,-111.30077,47.505283,-90.18480700000001,32.298756,America/Denver,1065
5273005885,-111.30077,47.505283,-90.18480700000001,32.298756,America/Denver,960
5273005885,-111.30077,47.505283,-90.18480700000001,32.298756,America/Denver,420
5273005885,-111.30077,47.505283,-90.18480700000001,32.298756,America/Denver,830
5273005885,-111.30077,47.505283,-90.18480700000001,32.298756,America/Denver,0
5273005885,-111.30077,47.505283,-90.18480700000001,32.298756,America/Denver,565
5273005885,-111.30077,47.505283,-90.18480700000001,32.298756,America/Denver,1325
5273005885,-111.30077,47.505283,-90.18480700000001,32.298756,America/Denver,180
5273005925,-111.30077,47.505283,-89.01872299999999,42.682789,America/Denver,455
5273005925,-111.30077,47.505283,-89.01872299999999,42.682789,America/Denver,1160
5273005925,-111.30077,47.505283,-89.01872299999999,42.682789,America/Denver,605
5273005925,-111.30077,47.505283,-89.01872299999999,42.682789,America/Denver,95
5273005925,-111.30077,47.505283,-89.01872299999999,42.682789,America/Denver,695
5273005925,-111.30077,47.505283,-89.01872299999999,42.682789,America/Denver,265
5273005925,-111.30077,47.505283,-89.01872299999999,42.682789,America/Denver,1345
5273005925,-111.30077,47.505283,-89.01872299999999,42.682789,America/Denver,985
5273006257,-111.30077,47.505283,-93.217377,30.226595,America/Denver,90
5273006257,-111.30077,47.505283,-93.217377,30.226595,America/Denver,600
5273006257,-111.30077,47.505283,-93.217377,30.226595,America/Denver,240
5273006257,-111.30077,47.505283,-93.217377,30.226595,America/Denver,905
5273006257,-111.30077,47.505283,-93.217377,30.226595,America/Denver,835
5273006257,-111.30077,47.505283,-93.217377,30.226595,America/Denver,395
5273006257,-111.30077,47.505283,-93.217377,30.226595,America/Denver,1025
5273006257,-111.30077,47.505283,-93.217377,30.226595,America/Denver,1300
5273006353,-111.30077,47.505283,-99.507553,27.503561,America/Denver,490
5273006353,-111.30077,47.505283,-99.507553,27.503561,America/Denver,945
5273006353,-111.30077,47.505283,-99.507553,27.503561,America/Denver,810
5273006353,-111.30077,47.505283,-99.507553,27.503561,America/Denver,230
5273006353,-111.30077,47.505283,-99.507553,27.503561,America/Denver,1310
5273006353,-111.30077,47.505283,-99.507553,27.503561,America/Denver,1075
5273006353,-111.30077,47.505283,-99.507553,27.503561,America/Denver,460
5273006353,-111.30077,47.505283,-99.507553,27.503561,America/Denver,1395
5277002657,-104.70913,40.423313,-84.387985,33.748997,America/Denver,835
5277002657,-104.70913,40.423313,-84.387985,33.748997,America/Denver,1370
5277002657,-104.70913,40.423313,-84.387985,33.748997,America/Denver,380
5277002657,-104.70913,40.423313,-84.387985,33.748997,America/Denver,495
5277002657,-104.70913,40.423313,-84.387985,33.748997,America/Denver,70
5277002657,-104.70913,40.423313,-84.387985,33.748997,America/Denver,1030
5277002657,-104.70913,40.423313,-84.387985,33.748997,America/Denver,295
5277002657,-104.70913,40.423313,-84.387985,33.748997,America/Denver,980
5277003573,-104.70913,40.423313,-88.243385,40.116421,America/Denver,585
5277003573,-104.70913,40.423313,-88.243385,40.116421,America/Denver,145
5277003573,-104.70913,40.423313,-88.243385,40.116421,America/Denver,440
5277003573,-104.70913,40.423313,-88.243385,40.116421,America/Denver,1170
5277003573,-104.70913,40.423313,-88.243385,40.116421,America/Denver,35
5277003573,-104.70913,40.423313,-88.243385,40.116421,America/Denver,665
5277003573,-104.70913,40.423313,-88.243385,40.116421,America/Denver,1370
5277003573,-104.70913,40.423313,-88.243385,40.116421,America/Denver,970
5277004961,-104.70913,40.423313,-86.868889,35.925064,America/Denver,455
5277004961,-104.70913,40.423313,-86.868889,35.925064,America/Denver,1220
5277004961,-104.70913,40.423313,-86.868889,35.925064,America/Denver,1160
5277004961,-104.70913,40.423313,-86.868889,35.925064,America/Denver,665
5277004961,-104.70913,40.423313,-86.868889,35.925064,America/Denver,10
5277004961,-104.70913,40.423313,-86.868889,35.925064,America/Denver,190
5277004961,-104.70913,40.423313,-86.868889,35.925064,America/Denver,570
5277006169,-104.70913,40.423313,-91.25190000000001,43.813774,America/Denver,1405
5277006169,-104.70913,40.423313,-91.25190000000001,43.813774,America/Denver,140
5277006169,-104.70913,40.423313,-91.25190000000001,43.813774,America/Denver,1260
5277006169,-104.70913,40.423313,-91.25190000000001,43.813774,America/Denver,545
5277006169,-104.70913,40.423313,-91.25190000000001,43.813774,America/Denver,790
5277006169,-104.70913,40.423313,-91.25190000000001,43.813774,America/Denver,980
5277006169,-104.70913,40.423313,-91.25190000000001,43.813774,America/Denver,1025
5277006169,-104.70913,40.423313,-91.25190000000001,43.813774,America/Denver,450
5285003573,-88.01329800000001,44.513317,-88.243385,40.116421,America/Chicago,1240
5285003573,-88.01329800000001,44.513317,-88.243385,40.116421,America/Chicago,265
5285003573,-88.01329800000001,44.513317,-88.243385,40.116421,America/Chicago,1395
5285003573,-88.01329800000001,44.513317,-88.243385,40.116421,America/Chicago,780
5285003573,-88.01329800000001,44.513317,-88.243385,40.116421,America/Chicago,865
5285003573,-88.01329800000001,44.513317,-88.243385,40.116421,America/Chicago,380
5285003573,-88.01329800000001,44.513317,-88.243385,40.116421,America/Chicago,1020
5285006729,-88.01329800000001,44.513317,-120.06071,36.961334,America/Chicago,920
5285006729,-88.01329800000001,44.513317,-120.06071,36.961334,America/Chicago,200
5285006729,-88.01329800000001,44.513317,-120.06071,36.961334,America/Chicago,525
5285006729,-88.01329800000001,44.513317,-120.06071,36.961334,America/Chicago,1350
5285006729,-88.01329800000001,44.513317,-120.06071,36.961334,America/Chicago,1395
5285006729,-88.01329800000001,44.513317,-120.06071,36.961334,America/Chicago,735
5313005969,-79.791977,36.072636,-88.081726,41.525032,America/New_York,605
5313005969,-79.791977,36.072636,-88.081726,41.525032,America/New_York,1050
5313005969,-79.791977,36.072636,-88.081726,41.525032,America/New_York,330
5313005969,-79.791977,36.072636,-88.081726,41.525032,America/New_York,1375
5313005969,-79.791977,36.072636,-88.081726,41.525032,America/New_York,65
5313005969,-79.791977,36.072636,-88.081726,41.525032,America/New_York,900
5313005969,-79.791977,36.072636,-88.081726,41.525032,America/New_York,755
5313005969,-79.791977,36.072636,-88.081726,41.525032,America/New_York,205
5329003857,-82.394012,34.852619,-82.998795,39.961174,America/New_York,585
5329003857,-82.394012,34.852619,-82.998795,39.961174,America/New_York,760
5329003857,-82.394012,34.852619,-82.998795,39.961174,America/New_York,125
5329003857,-82.394012,34.852619,-82.998795,39.961174,America/New_York,1215
5329003857,-82.394012,34.852619,-82.998795,39.961174,America/New_York,950
5329003857,-82.394012,34.852619,-82.998795,39.961174,America/New_York,475
5329003857,-82.394012,34.852619,-82.998795,39.961174,America/New_York,1180
5329003857,-82.394012,34.852619,-82.998795,39.961174,America/New_York,1410
5329004785,-82.394012,34.852619,-78.87835699999999,35.052666,America/New_York,425
5329004785,-82.394012,34.852619,-78.87835699999999,35.052666,America/New_York,545
5329004785,-82.394012,34.852619,-78.87835699999999,35.052666,America/New_York,675
5329004785,-82.394012,34.852619,-78.87835699999999,35.052666,America/New_York,1330
5329004785,-82.394012,34.852619,-78.87835699999999,35.052666,America/New_York,80
5329004785,-82.394012,34.852619,-78.87835699999999,35.052666,America/New_York,260
5329004785,-82.394012,34.852619,-78.87835699999999,35.052666,America/New_York,840
5329006153,-82.394012,34.852619,-86.133606,40.486427,America/New_York,960
5329006153,-82.394012,34.852619,-86.133606,40.486427,America/New_York,520
5329006153,-82.394012,34.852619,-86.133606,40.486427,America/New_York,1245
5329006153,-82.394012,34.852619,-86.133606,40.486427,America/New_York,180
5329006153,-82.394012,34.852619,-86.133606,40.486427,America/New_York,310
5329006153,-82.394012,34.852619,-86.133606,40.486427,America/New_York,685
5329009356,-82.394012,34.852619,-96.404938,42.496342,America/New_York,80
5329009356,-82.394012,34.852619,-96.404938,42.496342,America/New_York,525
5329009356,-82.394012,34.852619,-96.404938,42.496342,America/New_York,980
5329009356,-82.394012,34.852619,-96.404938,42.496342,America/New_York,700
5329009356,-82.394012,34.852619,-96.404938,42.496342,America/New_York,160
5329009356,-82.394012,34.852619,-96.404938,42.496342,America/New_York,1070
5329009356,-82.394012,34.852619,-96.404938,42.496342,America/New_York,1325
5389005277,-89.09281900000001,30.36742,-104.70913,40.423313,America/Chicago,330
5389005277,-89.09281900000001,30.36742,-104.70913,40.423313,America/Chicago,1335
5389005277,-89.09281900000001,30.36742,-104.70913,40.423313,America/Chicago,205
5389005277,-89.09281900000001,30.36742,-104.70913,40.423313,America/Chicago,35
5389005277,-89.09281900000001,30.36742,-104.70913,40.423313,America/Chicago,935
5389005277,-89.09281900000001,30.36742,-104.70913,40.423313,America/Chicago,680
5389005277,-89.09281900000001,30.36742,-104.70913,40.423313,America/Chicago,630
5389005277,-89.09281900000001,30.36742,-104.70913,40.423313,America/Chicago,1085
5389008260,-89.09281900000001,30.36742,-112.07404,33.448376,America/Chicago,315
5389008260,-89.09281900000001,30.36742,-112.07404,33.448376,America/Chicago,1430
5389008260,-89.09281900000001,30.36742,-112.07404,33.448376,America/Chicago,935
5389008260,-89.09281900000001,30.36742,-112.07404,33.448376,America/Chicago,1315
5389008260,-89.09281900000001,30.36742,-112.07404,33.448376,America/Chicago,1115
5389008260,-89.09281900000001,30.36742,-112.07404,33.448376,America/Chicago,730
5389008260,-89.09281900000001,30.36742,-112.07404,33.448376,America/Chicago,255
5389008260,-89.09281900000001,30.36742,-112.07404,33.448376,America/Chicago,545
5417003037,-84.561333,39.399502,-86.810356,33.518589,America/New_York,300
5417003037,-84.561333,39.399502,-86.810356,33.518589,America/New_York,1105
5417003037,-84.561333,39.399502,-86.810356,33.518589,America/New_York,235
5417003037,-84.561333,39.399502,-86.810356,33.518589,America/New_York,1235
5417003037,-84.561333,39.399502,-86.810356,33.518589,America/New_York,995
5417003037,-84.561333,39.399502,-86.810356,33.518589,America/New_York,670
5417003037,-84.561333,39.399502,-86.810356,33.518589,America/New_York,605
5417003037,-84.561333,39.399502,-86.810356,33.518589,America/New_York,95
5441003277,-119.64568,36.32745,-97.49748200000001,25.901747,America/Los_Angeles,1090
5441003277,-119.64568,36.32745,-97.49748200000001,25.901747,America/Los_Angeles,1300
5441003277,-119.64568,36.32745,-97.49748200000001,25.901747,America/Los_Angeles,440
5441003277,-119.64568,36.32745,-97.49748200000001,25.901747,America/Los_Angeles,525
5441003277,-119.64568,36.32745,-97.49748200000001,25.901747,America/Los_Angeles,40
5441003277,-119.64568,36.32745,-97.49748200000001,25.901747,America/Los_Angeles,160
5441003277,-119.64568,36.32745,-97.49748200000001,25.901747,America/Los_Angeles,905
5441003277,-119.64568,36.32745,-97.49748200000001,25.901747,America/Los_Angeles,670
5441003641,-119.64568,36.32745,-87.62979900000001,41.878113,America/Los_Angeles,565
5441003641,-119.64568,36.32745,-87.62979900000001,41.878113,America/Los_Angeles,750
5441003641,-119.64568,36.32745,-87.62979900000001,41.878113,America/Los_Angeles,30
5441003641,-119.64568,36.32745,-87.62979900000001,41.878113,America/Los_Angeles,350
5441003641,-119.64568,36.32745,-87.62979900000001,41.878113,America/Los_Angeles,1230
5441003641,-119.64568,36.32745,-87.62979900000001,41.878113,America/Los_Angeles,1095
5441003641,-119.64568,36.32745,-87.62979900000001,41.878113,America/Los_Angeles,875
5441003641,-119.64568,36.32745,-87.62979900000001,41.878113,America/Los_Angeles,260
5441004225,-119.64568,36.32745,-97.133072,33.21484,America/Los_Angeles,920
5441004225,-119.64568,36.32745,-97.133072,33.21484,America/Los_Angeles,1355
5441004225,-119.64568,36.32745,-97.133072,33.21484,America/Los_Angeles,130
5441004225,-119.64568,36.32745,-97.133072,33.21484,America/Los_Angeles,605
5441004225,-119.64568,36.32745,-97.133072,33.21484,America/Los_Angeles,665
5441004225,-119.64568,36.32745,-97.133072,33.21484,America/Los_Angeles,380
5441004225,-119.64568,36.32745,-97.133072,33.21484,America/Los_Angeles,1025
5441004225,-119.64568,36.32745,-97.133072,33.21484,America/Los_Angeles,10
5441005841,-119.64568,36.32745,-116.21556,33.720577,America/Los_Angeles,200
5441005841,-119.64568,36.32745,-116.21556,33.720577,America/Los_Angeles,1190
5441005841,-119.64568,36.32745,-116.21556,33.720577,America/Los_Angeles,615
5441005841,-119.64568,36.32745,-116.21556,33.720577,America/Los_Angeles,1420
5441005841,-119.64568,36.32745,-116.21556,33.720577,America/Los_Angeles,1345
5441005841,-119.64568,36.32745,-116.21556,33.720577,America/Los_Angeles,800
5441005841,-119.64568,36.32745,-116.21556,33.720577,America/Los_Angeles,925
5441005841,-119.64568,36.32745,-116.21556,33.720577,America/Los_Angeles,455
5441007561,-119.64568,36.32745,-74.00597399999999,40.712776,America/Los_Angeles,510
5441007561,-119.64568,36.32745,-74.00597399999999,40.712776,America/Los_Angeles,1290
5441007561,-119.64568,36.32745,-74.00597399999999,40.712776,America/Los_Angeles,1040
5441007561,-119.64568,36.32745,-74.00597399999999,40.712776,America/Los_Angeles,940
5441007561,-119.64568,36.32745,-74.00597399999999,40.712776,America/Los_Angeles,465
5441007561,-119.64568,36.32745,-74.00597399999999,40.712776,America/Los_Angeles,80
5441007561,-119.64568,36.32745,-74.00597399999999,40.712776,America/Los_Angeles,665
5441007561,-119.64568,36.32745,-74.00597399999999,40.712776,America/Los_Angeles,230
5457003965,-97.696106,26.19063,-123.26205,44.564568,America/Chicago,465
5457003965,-97.696106,26.19063,-123.26205,44.564568,America/Chicago,1135
5457003965,-97.696106,26.19063,-123.26205,44.564568,America/Chicago,1240
5457003965,-97.696106,26.19063,-123.26205,44.564568,America/Chicago,485
5457003965,-97.696106,26.19063,-123.26205,44.564568,America/Chicago,80
5457003965,-97.696106,26.19063,-123.26205,44.564568,America/Chicago,930
5457003965,-97.696106,26.19063,-123.26205,44.564568,America/Chicago,265
5457003965,-97.696106,26.19063,-123.26205,44.564568,America/Chicago,705
5457006473,-97.696106,26.19063,-94.382172,38.910839,America/Chicago,1090
5457006473,-97.696106,26.19063,-94.382172,38.910839,America/Chicago,365
5457006473,-97.696106,26.19063,-94.382172,38.910839,America/Chicago,990
5457006473,-97.696106,26.19063,-94.382172,38.910839,America/Chicago,800
5457006473,-97.696106,26.19063,-94.382172,38.910839,America/Chicago,1245
5457006473,-97.696106,26.19063,-94.382172,38.910839,America/Chicago,75
5457006473,-97.696106,26.19063,-94.382172,38.910839,America/Chicago,505
5457006473,-97.696106,26.19063,-94.382172,38.910839,America/Chicago,165
5469002377,-78.86891199999999,38.44957,-73.75623299999999,42.65258,America/New_York,1380
5469002377,-78.86891199999999,38.44957,-73.75623299999999,42.65258,America/New_York,1205
5469002377,-78.86891199999999,38.44957,-73.75623299999999,42.65258,America/New_York,1075
5469002377,-78.86891199999999,38.44957,-73.75623299999999,42.65258,America/New_York,1010
5469002377,-78.86891199999999,38.44957,-73.75623299999999,42.65258,America/New_York,790
5469002377,-78.86891199999999,38.44957,-73.75623299999999,42.65258,America/New_York,310
5469002377,-78.86891199999999,38.44957,-73.75623299999999,42.65258,America/New_York,185
5469002377,-78.86891199999999,38.44957,-73.75623299999999,42.65258,America/New_York,495
5469003965,-78.86891199999999,38.44957,-123.26205,44.564568,America/New_York,575
5469003965,-78.86891199999999,38.44957,-123.26205,44.564568,America/New_York,465
5469003965,-78.86891199999999,38.44957,-123.26205,44.564568,America/New_York,1305
5469003965,-78.86891199999999,38.44957,-123.26205,44.564568,America/New_York,955
5469003965,-78.86891199999999,38.44957,-123.26205,44.564568,America/New_York,1105
5469003965,-78.86891199999999,38.44957,-123.26205,44.564568,America/New_York,795
5469003965,-78.86891199999999,38.44957,-123.26205,44.564568,America/New_York,170
5469003965,-78.86891199999999,38.44957,-123.26205,44.564568,America/New_York,40
5469007101,-78.86891199999999,38.44957,-102.07791,31.997345,America/New_York,935
5469007101,-78.86891199999999,38.44957,-102.07791,31.997345,America/New_York,1150
5469007101,-78.86891199999999,38.44957,-102.07791,31.997345,America/New_York,520
5469007101,-78.86891199999999,38.44957,-102.07791,31.997345,America/New_York,180
5469007101,-78.86891199999999,38.44957,-102.07791,31.997345,America/New_York,115
5469007101,-78.86891199999999,38.44957,-102.07791,31.997345,America/New_York,680
5469007101,-78.86891199999999,38.44957,-102.07791,31.997345,America/New_York,425
5469009092,-78.86891199999999,38.44957,-119.69819,34.42083,America/New_York,1230
5469009092,-78.86891199999999,38.44957,-119.69819,34.42083,America/New_York,865
5469009092,-78.86891199999999,38.44957,-119.69819,34.42083,America/New_York,190
5469009092,-78.86891199999999,38.44957,-119.69819,34.42083,America/New_York,620
5469009092,-78.86891199999999,38.44957,-119.69819,34.42083,America/New_York,750
5469009092,-78.86891199999999,38.44957,-119.69819,34.42083,America/New_York,1400
5469009092,-78.86891199999999,38.44957,-119.69819,34.42083,America/New_York,430
5469009092,-78.86891199999999,38.44957,-119.69819,34.42083,America/New_York,1135
5505001766,-71.07727800000001,42.776203,-81.470932,28.157373,America/New_York,570
5505001766,-71.07727800000001,42.776203,-81.470932,28.157373,America/New_York,1145
5505001766,-71.07727800000001,42.776203,-81.470932,28.157373,America/New_York,265
5505001766,-71.07727800000001,42.776203,-81.470932,28.157373,America/New_York,390
5505001766,-71.07727800000001,42.776203,-81.470932,28.157373,America/New_York,710
5505001766,-71.07727800000001,42.776203,-81.470932,28.157373,America/New_York,950
5505008544,-71.07727800000001,42.776203,-78.638176,35.779591,America/New_York,1220
5505008544,-71.07727800000001,42.776203,-78.638176,35.779591,America/New_York,810
5505008544,-71.07727800000001,42.776203,-78.638176,35.779591,America/New_York,1070
5505008544,-71.07727800000001,42.776203,-78.638176,35.779591,America/New_York,1425
5505008544,-71.07727800000001,42.776203,-78.638176,35.779591,America/New_York,925
5505008544,-71.07727800000001,42.776203,-78.638176,35.779591,America/New_York,445
5505008544,-71.07727800000001,42.776203,-78.638176,35.779591,America/New_York,195
5505008544,-71.07727800000001,42.776203,-78.638176,35.779591,America/New_York,565
5601004385,-112.033,40.514114,-78.89862100000001,35.994034,America/Denver,620
5601004385,-112.033,40.514114,-78.89862100000001,35.994034,America/Denver,1200
5601004385,-112.033,40.514114,-78.89862100000001,35.994034,America/Denver,55
5601004385,-112.033,40.514114,-78.89862100000001,35.994034,America/Denver,1020
5601004385,-112.033,40.514114,-78.89862100000001,35.994034,America/Denver,825
5601004385,-112.033,40.514114,-78.89862100000001,35.994034,America/Denver,890
5601004385,-112.033,40.514114,-78.89862100000001,35.994034,America/Denver,385
5601004385,-112.033,40.514114,-78.89862100000001,35.994034,America/Denver,120
5601007201,-112.033,40.514114,-113.99403,46.872128,America/Denver,80
5601007201,-112.033,40.514114,-113.99403,46.872128,America/Denver,725
5601007201,-112.033,40.514114,-113.99403,46.872128,America/Denver,525
5601007201,-112.033,40.514114,-113.99403,46.872128,America/Denver,870
5601007201,-112.033,40.514114,-113.99403,46.872128,America/Denver,190
